recID,X,Y,Z,PopWH,PopOH
1293,461417.0636,3757148.271,0,24.59,0
1294,459316.1716,3751645.576,0,41.7,0
1295,453007.9854,3752568.275,0,159.44,0
1296,459976.0354,3756116.552,0,20.95,0
1297,467762.125,3754931.467,0,46.53,0
1298,469739.8292,3763276.793,0,0,0
1299,469093.4179,3764157.708,0,155.06,0
1300,453672.4785,3753450.946,0,16.67,0
1301,462955.5773,3751005.368,0,100.43,0
1302,464730.4764,3748395.286,0,11.06,0
1303,465184.4208,3759334.205,0,174,0
1304,467236.5803,3759276.666,0,16.44,0
1305,469522.8528,3762532.055,0,154,0
1306,456784.8226,3751326.148,0,0,0
1307,453525.1575,3749959.227,0,0,0
1308,461756.7057,3757017.387,0,8.39,0
1309,459220.5376,3752872.482,0,0,0
1310,451501.376,3750661.26,0,3.06,0
1311,463287.3147,3755118.863,0,17.58,0
1312,460128.0383,3753050.48,0,6.12,0
1313,467203.7162,3756076.833,0,11.09,0
1314,464083.4681,3754971.904,0,7.05,0
1315,474361.1641,3754043.548,0,22.44,0
1316,468169.1013,3760112.179,0,268.4,0
1317,472771.0108,3748340.227,0,13.2,0
1318,452760.0005,3753844.548,0,145.73,0
1319,457118.3871,3752123.859,0,15.75,0
1320,452878.1431,3751042.091,0,94.03,0
1321,465978.5512,3762891.602,0,46.78,0
1322,456377.0664,3754863.974,0,11.32,0
1323,470859.6708,3757828.176,0,0,0
1324,457361.9641,3751411.467,0,11.04,0
1325,462737.551,3754498.362,0,41.24,0
1326,474189.9029,3750329.808,0,425,0
1327,463141.5515,3757515.018,0,12.44,0
1328,466262.1512,3759384.436,0,13.35,0
1329,459903.0985,3757218.201,0,41.85,0
1330,468837.74,3751600.431,0,20.72,0
1331,467494.7023,3761173.163,0,0,0
1332,452264.5646,3756978.795,0,0,0
1333,469846.6174,3754098.799,0,55.96,0
1334,461462.5798,3753497.822,0,806.1,0
1335,455898.8083,3753550.366,0,48.76,0
1336,463278.6113,3756787.491,0,228,0
1337,467140.5266,3757649.531,0,2.97,0
1338,459341.936,3749648.883,0,1.8,0
1339,470897.1612,3750719.558,0,0,0
1340,451560.4016,3759363.703,0,87.43,0
1341,463478.7291,3748702.411,0,4.06,0
1342,460571.8908,3753524.832,0,8.4,0
1343,468931.9629,3749806.581,0,4.06,0
1344,473516.1588,3755468.048,0,2324,0
1345,471065.5131,3757187.386,0,7.03,0
1346,469572.8079,3756826.681,0,3.8,0
1347,469150.8636,3748560.267,0,4.08,0
1348,465124.6401,3756486.678,0,18.13,0
1349,471593.0709,3757113.974,0,25.72,0
1350,453289.9147,3748979.922,0,52.64,0
1351,466367.4331,3758502.257,0,31.2,0
1352,465151.295,3761141.395,0,15.96,0
1353,455841.8049,3751108.027,0,23.92,0
1354,469508.5889,3748705.549,0,6.23,0
1355,461618.7199,3748951.399,0,1.6,0
1356,469542.454,3759999.355,0,23.6,0
1357,468963.9196,3756398.555,0,3,0
1358,465408.1193,3760857.753,0,33.4,0
1359,461771.5471,3754379.24,0,89,0
1360,471479.441,3756079.595,0,30.58,0
1361,456502.4501,3750177.624,0,43.63,0
1362,458986.3194,3751993.439,0,921.45,0
1363,468532.0183,3762863.559,0,267,0
1364,465190.9256,3758391.813,0,0,0
1365,460847.7686,3755639.998,0,34.92,0
1366,464185.672,3758636.967,0,2,0
1367,464867.6234,3750774.373,0,4.6,0
1368,464205.793,3757724.627,0,41.85,0
1369,455654.2419,3751009.198,0,23.14,0
1370,466252.7413,3751885.631,0,31.07,0
1371,456934.0097,3754121.302,0,43.77,0
1372,451648.6717,3750748.282,0,13.89,0
1373,464256.4611,3756928.208,0,15.02,0
1374,466500.9554,3759352.996,0,29.27,0
1375,464245.0703,3760561.167,0,3.1,0
1376,455968.8897,3750004.603,0,17.37,0
1377,468345.9651,3747789.209,0,18.41,0
1378,464188.768,3758991.594,0,7.36,0
1379,469352.2318,3762015.329,0,0,0
1380,467292.6423,3747773.104,0,35.7,0
1381,467678.3738,3762248.158,0,12.3,0
1382,464487.8645,3754107.907,0,11.32,0
1383,471545.7668,3750290.547,0,15.75,0
1384,454874.1143,3750267.868,0,18.63,0
1385,452641.3718,3749430.644,0,14.27,0
1386,472277.1304,3750734.446,0,22.98,0
1387,463269.0224,3758261.411,0,15.03,0
1388,454788.2074,3751754.903,0,93.85,0
1389,466155.2085,3759201.622,0,15.84,0
1390,461230.255,3759430.009,0,0,0
1391,455737.5848,3756816.765,0,97.41,0
1392,471548.0479,3750826.767,0,4.62,0
1393,454912.0015,3751223.01,0,9.06,0
1394,474204.1068,3763704,0,8.73,0
1395,470709.2329,3750521.298,0,14.06,0
1396,456983.4279,3757174.32,0,23.88,0
1397,461564.1099,3752550.223,0,4.4,0
1398,459919.4523,3752828.369,0,20.11,0
1399,468244.4925,3755684.138,0,14.26,0
1400,466951.4833,3760078.962,0,20.83,0
1401,469285.4168,3759322.534,0,0,0
1402,469671.5319,3753063.875,0,12.63,0
1403,469636.0037,3749618.541,0,10.62,0
1404,465619.1039,3749954.405,0,51.88,0
1405,461804.3222,3757765.336,0,52.08,0
1406,457002.2614,3758064.763,0,0,0
1407,456458.1725,3756726.708,0,47.13,0
1408,458438.4509,3751753.338,0,29.46,0
1409,468622.8523,3764362.48,0,0,0
1410,454148.6001,3750551.481,0,406.99,0
1411,463642.9619,3756386.465,0,12.19,0
1412,464299.4914,3758009.578,0,2.64,0
1413,466427.2523,3758640.234,0,22.54,0
1414,463190.3685,3756452.511,0,323.8,0
1415,452861.5945,3754326.442,0,31.15,0
1416,465802.3106,3758671.841,0,25.32,0
1417,462763.0337,3758140.753,0,28.29,0
1418,470083.9712,3762530.641,0,215,0
1419,460849.6277,3755532.913,0,55.8,0
1420,467517.2291,3749554.452,0,32.26,0
1421,465515.4238,3759527.976,0,31.6,0
1422,469465.9697,3751112.745,0,80.25,0
1423,459475.8583,3748632.247,0,33.59,0
1424,472364.4991,3750204.495,0,21.69,0
1425,470938.4089,3750172.715,0,33.26,0
1426,473354.0535,3761459.151,0,14.52,0
1427,470911.4501,3748826.81,0,47.06,0
1428,464703.7327,3760942.648,0,3.89,0
1429,465671.0396,3762507.448,0,382.12,0
1430,458933.4982,3753255.401,0,22.72,0
1431,453914.321,3749621.331,0,4.2,0
1432,452333.9581,3750261.49,0,124.12,0
1433,453721.792,3749097.815,0,2.8,0
1434,458233.9947,3755219.702,0,52.53,0
1435,460204.0136,3753451.424,0,72.4,0
1436,457259.0027,3751014.547,0,48.14,0
1437,458873.3117,3747990.905,0,21.49,0
1438,458274.2141,3754738.249,0,13.69,0
1439,464096.3467,3757347.517,0,651,0
1440,462964.4744,3756365.663,0,0,0
1441,466950.7807,3760224.35,0,25.19,0
1442,464590.3155,3755623.799,0,55.93,0
1443,454369.7065,3751425.872,0,517,0
1444,470757.1849,3751788.718,0,0,0
1445,461920.0246,3755869.377,0,22.31,0
1446,453246.193,3748800.09,0,14.23,0
1447,464649.6146,3758524.156,0,25.85,0
1448,473476.7186,3753412.61,0,9.66,0
1449,467713.3457,3762323.715,0,0,0
1450,455487.2659,3748322.195,0,7.42,0
1451,464746.7117,3758317.946,0,0,0
1452,471326.8671,3760445.927,0,4,0
1453,471031.0167,3757657.585,0,0,0
1454,472771.1177,3751101.108,0,223.46,0
1455,457802.2871,3752700.996,0,132.46,0
1456,456803.8957,3752852.048,0,17.01,0
1457,465445.4253,3761824.293,0,0,0
1458,455411.5447,3751011.797,0,8.02,0
1459,461851.4047,3757622.688,0,6.43,0
1460,465363.5816,3759751.765,0,0,0
1461,466321.0377,3759489.828,0,69.13,0
1462,469784.2287,3752382.978,0,37.13,0
1463,466904.6138,3760850.318,0,78,0
1464,470759.3211,3762570.974,0,0,0
1465,470914.8398,3752660.367,0,16.12,0
1466,456688.3199,3755264.811,0,30.09,0
1467,472782.1562,3757074.427,0,75.02,0
1468,465971.9628,3760401.467,0,2.6,0
1469,471596.7923,3756360.753,0,23.35,0
1470,454248.5924,3750816.435,0,10,0
1471,464157.4207,3754655.729,0,38.04,0
1472,463031.6303,3755629.403,0,18.65,0
1473,469949.8494,3753435.851,0,8.61,0
1474,462739.7846,3757423.118,0,37.9,0
1475,463611.2314,3757730.029,0,501.43,0
1476,465560.8199,3760354.111,0,888,0
1477,461575.1694,3757344.364,0,24.88,0
1478,470188.0903,3752240.697,0,131.55,0
1479,459075.496,3753907.793,0,113,0
1480,459536.7118,3751693.51,0,19.78,0
1481,468263.7961,3760860.821,0,42.5,0
1482,469667.2925,3750413.879,0,20.6,0
1483,471425.0067,3763730.484,0,0.96,0
1484,469217.4409,3749762.066,0,74.6,0
1485,456433.2679,3755801.3,0,63.44,0
1486,472965.0058,3754874.164,0,130,0
1487,458506.1074,3755828.649,0,38.32,0
1488,472840.0688,3756428.349,0,364.27,0
1489,466049.4341,3759791.648,0,0,0
1490,469683.7817,3758631.471,0,0,0
1491,451683.4242,3750503.746,0,113.58,0
1492,471976.0787,3750756.662,0,17.69,0
1493,469483.8166,3757730.92,0,9.43,0
1494,474364.1156,3755744.211,0,0,0
1495,462358.8262,3750611.378,0,8.49,0
1496,467724.2244,3753203.662,0,0,0
1497,457654.0014,3750018.609,0,19.25,0
1498,467534.7056,3760002.19,0,50.65,0
1499,455690.5992,3757674.971,0,24.61,0
1500,464972.627,3759831.551,0,78,0
1501,454505.0783,3751371.079,0,293,0
1502,460832.2376,3757141.8,0,64.04,0
1503,466013.6131,3758705.62,0,35.89,0
1504,472424.3224,3750006.25,0,25.55,0
1505,451705.4029,3750429.056,0,0,0
1506,468805.1756,3759281.061,0,384,0
1507,468746.1127,3750415.49,0,18.3,0
1508,461840.074,3758479.938,0,171.92,0
1509,455505.8949,3750412.392,0,27.59,0
1510,455709.7641,3754066.53,0,50.49,0
1511,469778.263,3762534.695,0,212,0
1512,465515.6135,3760797.463,0,116.4,0
1513,473317.0685,3756928.653,0,63.41,0
1514,451834.7941,3749344.009,0,401,0
1515,465815.1503,3760490.913,0,118.83,0
1516,468575.2305,3749831.582,0,8.3,0
1517,467425.6659,3755980.213,0,19.58,0
1518,463330.2355,3748936.105,0,0,0
1519,469405.194,3757354.328,0,1102,0
1520,463889.2644,3752205.108,0,13.03,0
1521,464273.7683,3748496.072,0,22.46,0
1522,472673.0898,3756856.975,0,21,0
1523,474351.5449,3753086.908,0,36.81,0
1524,468452.0121,3761287.412,0,306,0
1525,465165.9545,3760429.069,0,59.03,0
1526,463780.3155,3749419.162,0,69.08,0
1527,453951.4138,3749571.954,0,52.2,0
1528,473279.5212,3754444.163,0,0,0
1529,451820.5847,3750388.044,0,0,0
1530,452737.6399,3750534.867,0,139.59,0
1531,466454.1862,3761379.061,0,75.56,0
1532,466550.7347,3756480.907,0,11.38,0
1533,458120.1163,3750222.457,0,6.7,0
1534,465722.0184,3763441.043,0,16.49,0
1535,453945.5029,3750559.793,0,19.33,0
1536,467325.6112,3750488.792,0,28.28,0
1537,451428.7889,3748974.825,0,237.26,0
1538,473979.8255,3750313.694,0,0,0
1539,466146.5385,3758628.981,0,1.7,0
1540,452324.3605,3751470.093,0,30.36,0
1541,463220.2815,3753013.035,0,20.05,0
1542,452296.2421,3748428.759,0,23.92,0
1543,465270.6454,3756697.19,0,22.82,0
1544,464070.8559,3758305.627,0,3.13,0
1545,465647.3701,3760010.789,0,211,0
1546,471155.0496,3750657.267,0,0,0
1547,455299.4395,3754979.561,0,92.81,0
1548,471325.0278,3756975.396,0,19,0
1549,463424.4012,3757691.608,0,371.26,0
1550,462913.0865,3757546.424,0,5.43,0
1551,462114.8394,3754805.26,0,0,0
1552,472590.3092,3748498.458,0,0,0
1553,459935.4842,3757784.197,0,7.35,0
1554,462835.2933,3758209.425,0,43.07,0
1555,461474.4107,3751205.809,0,0,0
1556,458628.6811,3755715.648,0,40.52,0
1557,460147.9304,3759586.164,0,52,0
1558,456816.0798,3756512.723,0,20.5,0
1559,461974.6961,3756560.716,0,36.06,0
1560,465579.6818,3762002.553,0,0,0
1561,466693.1582,3759216.934,0,10.12,0
1562,464631.9335,3761002.847,0,0.8,0
1563,467096.8445,3748747.01,0,23.07,0
1564,465558.566,3758809.705,0,0,0
1565,464800.2448,3762587.067,0,0,0
1566,465419.8007,3757765.169,0,8.42,0
1567,471158.3668,3757907.849,0,0,0
1568,469769.2473,3756969.375,0,10.2,0
1569,470987.1008,3760205.844,0,13.29,0
1570,469808.7833,3754646.715,0,0,0
1571,465873.9854,3750705.818,0,18.35,0
1572,464827.4438,3755183.457,0,73.16,0
1573,467361.066,3759487.517,0,0,0
1574,458805.5169,3753170.091,0,43.79,0
1575,469826.3583,3757102.392,0,0,0
1576,466978.9528,3761190.726,0,12,0
1577,454513.5627,3749779.22,0,0,0
1578,470146.8461,3749477.083,0,6.46,0
1579,466334.963,3749761.02,0,12.39,0
1580,474282.7026,3755887.985,0,0,0
1581,455919.3529,3750967.004,0,0,0
1582,464917.2561,3751545.151,0,42.87,0
1583,468560.0592,3756543.607,0,92.49,0
1584,454906.5278,3750917.228,0,0,0
1585,467645.4174,3761425.186,0,955,0
1586,468236.4899,3763646.385,0,0,0
1587,464165.4704,3754442.755,0,22.66,0
1588,465184.0933,3760707.278,0,15.05,0
1589,465725.0826,3759454.533,0,69,0
1590,457554.1826,3759013.512,0,19.8,0
1591,463952.9994,3757723.567,0,22.89,0
1592,469702.6574,3764070.603,0,77.16,0
1593,461463.1618,3751958.414,0,6.23,0
1594,466127.7365,3759147.81,0,32.58,0
1595,474293.0819,3756372.562,0,10.03,0
1596,457074.6028,3754719.297,0,44.97,0
1597,474198.5051,3752161.815,0,0,0
1598,460349.1008,3755651.561,0,64.39,0
1599,457695.1699,3757232.389,0,39.8,0
1600,474168.2557,3751944.056,0,0,0
1601,466239.5696,3762954.068,0,13.09,0
1602,468440.3319,3754577.967,0,22.7,0
1603,459374.3501,3751943.15,0,17.63,0
1604,462897.5956,3754855.344,0,29.52,0
1605,467490.2752,3763615.346,0,0,0
1606,455010.9428,3751318.884,0,25.44,0
1607,457779.0535,3757822.1,0,234,0
1608,473057.7827,3755903.993,0,0,0
1609,457030.059,3758754.639,0,33,0
1610,456149.7963,3755279.416,0,13.38,0
1611,469151.9407,3760604.215,0,21.15,0
1612,471952.7377,3757018.756,0,0,0
1613,466894.7835,3759480.975,0,162,0
1614,471575.5134,3755874.447,0,18.96,0
1615,451219.46,3759481.469,0,55,0
1616,473269.2496,3748366.41,0,39.2,0
1617,454047.9849,3752375.518,0,0,0
1618,465575.293,3760902.527,0,117.71,0
1619,472121.6113,3752639.649,0,3,0
1620,453619.7372,3752872.783,0,71.69,0
1621,451356.2195,3759334.257,0,20.52,0
1622,464040.6837,3753393.301,0,6.79,0
1623,460164.3212,3759369.512,0,0.23,0
1624,469343.2848,3761037.931,0,0,0
1625,466393.4967,3758573.005,0,17.76,0
1626,462275.5746,3756415.957,0,34.58,0
1627,464819.0751,3760057.816,0,127,0
1628,454006.2886,3755338.5,0,27.43,0
1629,464576.7368,3755204.847,0,22.69,0
1630,471958.5559,3754905.393,0,2911,0
1631,463240.1914,3755770.119,0,9.06,0
1632,474145.2351,3750432.392,0,0,0
1633,460087.0861,3753078.749,0,4.66,0
1634,453570.2939,3749446.585,0,38.05,0
1635,468967.5146,3751019.936,0,47.57,0
1636,467220.4994,3757186.332,0,10.63,0
1637,464037.2877,3757725.309,0,22.26,0
1638,464989.8642,3761370.215,0,20.96,0
1639,464732.5519,3760995.287,0,4.6,0
1640,473800.8002,3752972.733,0,0,0
1641,463832.4582,3755685.636,0,67.28,0
1642,467559.906,3762535.71,0,0,0
1643,468888.2879,3762939.609,0,546,0
1644,473933.372,3753950.6,0,50.26,0
1645,457188.1017,3754840.52,0,24.31,0
1646,455326.6279,3759061.045,0,18.35,0
1647,470741.7513,3750217.781,0,91.64,0
1648,453561.0579,3753071.901,0,22.04,0
1649,454453.4109,3749320.398,0,97.54,0
1650,454663.6646,3753410.278,0,48.29,0
1651,462797.3913,3757653.056,0,4.53,0
1652,472948.274,3756887.676,0,82.15,0
1653,465893.3084,3759420.795,0,7.06,0
1654,471897.6198,3748027.755,0,0,0
1655,460671.8003,3756815.922,0,29.97,0
1656,451691.3354,3757639.473,0,0,0
1657,456733.309,3754962.822,0,26.78,0
1658,463885.2206,3755633.122,0,20.74,0
1659,465481.1128,3759963.161,0,17,0
1660,456394.3003,3758374.937,0,0,0
1661,465709.272,3761850.199,0,0,0
1662,457737.3875,3750373.319,0,29.77,0
1663,455794.121,3750147.795,0,95.92,0
1664,454325.141,3750123.786,0,33.83,0
1665,465497.6677,3760242.529,0,474,0
1666,455721.4292,3753500.042,0,140.66,0
1667,455529.7251,3752852.92,0,29.33,0
1668,467800.3546,3762800.735,0,0,0
1669,459247.6023,3755036.976,0,25.53,0
1670,465680.8006,3749038.039,0,122.03,0
1671,469126.1307,3760158.529,0,0,0
1672,453411.5823,3752746.4,0,43.97,0
1673,456594.1737,3753214.43,0,19.29,0
1674,453793.8965,3753992.273,0,14.18,0
1675,470368.7731,3755672.85,0,0,0
1676,457692.9338,3754836.081,0,79.16,0
1677,464834.503,3760578.131,0,14.86,0
1678,462288.478,3758416.116,0,70.42,0
1679,465937.6275,3749037.037,0,81.83,0
1680,467727.6033,3758556.869,0,44.2,0
1681,459484.5391,3756401.251,0,7.1,0
1682,469039.5824,3764020.238,0,5.2,0
1683,465727.1136,3759107.006,0,57,0
1684,455475.4733,3753421.049,0,240.17,0
1685,468767.3242,3763477.975,0,16,0
1686,471382.6777,3757327.794,0,31.72,0
1687,455008.6311,3750331.064,0,60.03,0
1688,471193.6979,3757108.638,0,0,0
1689,458308.7284,3754492.93,0,17.4,0
1690,468982.714,3764022.675,0,13.23,0
1691,466155.3876,3762067.892,0,61.66,0
1692,467263.7038,3759488.175,0,1,0
1693,458668.1922,3759400.749,0,18.82,0
1694,469601.8377,3759714.005,0,4600,0
1695,464905.1197,3759340.225,0,40.57,0
1696,456463.2437,3752583.755,0,19.42,0
1697,464527.9274,3759908.937,0,13.12,0
1698,471867.8511,3749116.226,0,86,0
1699,462948.3917,3754772.784,0,18.07,0
1700,462292.9453,3756508.451,0,41.99,0
1701,466870.1111,3757412.714,0,16.35,0
1702,463727.4497,3763892.748,0,37.6,0
1703,456209.8984,3749531.707,0,25.38,0
1704,468221.0723,3752473.913,0,52,0
1705,456739.4615,3748901.015,0,26.52,0
1706,469299.2949,3763747.801,0,7.66,0
1707,463973.3434,3757210.415,0,0,0
1708,467643.0857,3763065.821,0,32.58,0
1709,466024.5642,3757366.754,0,7.25,0
1710,462310.0842,3757720.811,0,142.85,0
1711,463035.6806,3756687.224,0,156.49,0
1712,462064.851,3755603.184,0,41.67,0
1713,463038.6302,3754216.87,0,19.24,0
1714,464676.4053,3764180.972,0,184,0
1715,468534.8467,3763935.728,0,0,0
1716,466341.0998,3749036.853,0,38.52,0
1717,471559.2342,3750023.303,0,56.42,0
1718,451753.9307,3750356.427,0,65.14,0
1719,465631.2995,3758644.286,0,37.53,0
1720,456795.0079,3752481.494,0,10.46,0
1721,453815.858,3751875.719,0,59,0
1722,462894.5882,3755900.84,0,27.45,0
1723,473140.9552,3753355.709,0,33,0
1724,451873.3533,3750487.913,0,0,0
1725,451923.9438,3756930.698,0,0,0
1726,462032.7277,3755744.008,0,31.18,0
1727,452380.3256,3754304.307,0,0,0
1728,463776.5705,3758600.091,0,0.4,0
1729,467474.9264,3757070.02,0,40.64,0
1730,462519.6718,3757372.892,0,72.77,0
1731,471675.7779,3756907.093,0,0.9,0
1732,452049.9082,3750755.218,0,58.76,0
1733,456598.5228,3752782.764,0,37.52,0
1734,461092.2798,3753799.085,0,20.88,0
1735,467997.2956,3760908.066,0,16.26,0
1736,467573.3764,3754777.923,0,78.82,0
1737,452541.8929,3754764.542,0,12,0
1738,454146.2549,3750956.349,0,14.8,0
1739,461359.0039,3754577.679,0,8.4,0
1740,462792.7246,3757601.083,0,6.21,0
1741,464802.2552,3753166.603,0,20.45,0
1742,461912.3144,3749740.352,0,0,0
1743,457437.4896,3751573.944,0,0,0
1744,455784.6818,3752956.001,0,13.32,0
1745,460218.2069,3758657.132,0,74,0
1746,460334.9102,3755363.132,0,36.66,0
1747,465277.5642,3755932.041,0,8.46,0
1748,456444.3602,3755630.837,0,3.03,0
1749,467459.6694,3760286.188,0,19.85,0
1750,454204.6456,3749575.432,0,5.8,0
1751,470210.7336,3759704.153,0,4051.6,0
1752,454186.2852,3750993.534,0,21.8,0
1753,466952.3194,3760477.284,0,34,0
1754,456431.6982,3759156.09,0,82.32,0
1755,474275.982,3753289.952,0,20.9,0
1756,460344.2701,3753348.196,0,31,0
1757,467473.2636,3752628.338,0,0,0
1758,469377.7883,3752240.859,0,9.9,0
1759,462746.7022,3757814.885,0,16.86,0
1760,468230.3897,3751641.972,0,34.77,0
1761,456772.3219,3755289.653,0,21.13,0
1762,456992.2459,3756665.836,0,41.16,0
1763,461952.5712,3757683.288,0,0,0
1764,460704.5671,3753648.556,0,24.89,0
1765,470595.1123,3750998.337,0,0,0
1766,461619.4006,3754648.161,0,58.57,0
1767,456894.3601,3757147.248,0,27.57,0
1768,457225.1495,3752786.928,0,30,0
1769,465623.9733,3757235.897,0,6.38,0
1770,455116.6154,3750262.75,0,68.85,0
1771,454513.1955,3752247.184,0,264.68,0
1772,455528.4505,3751582.105,0,19.44,0
1773,465069.8767,3758248.081,0,0,0
1774,471730.696,3750892.882,0,12.99,0
1775,467164.7852,3755807.62,0,50.14,0
1776,463555.0801,3756897.714,0,6.23,0
1777,458187.4894,3754624.269,0,192.88,0
1778,455575.0352,3755272.067,0,15.67,0
1779,471031.7505,3757495.622,0,0,0
1780,461070.9978,3756158.086,0,118.15,0
1781,472505.2111,3756278.83,0,0,0
1782,452657.7682,3749027.834,0,0,0
1783,469418.3634,3755762.563,0,193.35,0
1784,467616.1352,3759725.266,0,171.42,0
1785,458365.1947,3754853.72,0,27.49,0
1786,466323.8097,3759923.813,0,23.21,0
1787,455165.0514,3751465.737,0,35.58,0
1788,458442.9145,3752965.169,0,174.17,0
1789,470470.9829,3749042.339,0,16.27,0
1790,458263.3334,3751988.384,0,502.86,0
1791,465038.5565,3755258.973,0,12.89,0
1792,464327.4014,3758060.766,0,3.2,0
1793,469677.1978,3751106.868,0,15.83,0
1794,472335.955,3756268.024,0,0,0
1795,466577.156,3763988.981,0,2.6,0
1796,471490.9722,3760144.616,0,3,0
1797,463455.3202,3757452.997,0,28.23,0
1798,464729.1962,3760820.962,0,0.76,0
1799,458224.8115,3752556.181,0,28.58,0
1800,462582.2291,3754830.892,0,10.52,0
1801,455908.0834,3751148.567,0,19.6,0
1802,460091.1595,3751028.082,0,15.83,0
1803,474382.5526,3750696.646,0,0,0
1804,459469.0352,3753105.163,0,77.61,0
1805,463957.282,3755525.294,0,26.45,0
1806,465036.2393,3758553.856,0,13.23,0
1807,463071.3259,3758085.237,0,23.57,0
1808,470353.7413,3759817.566,0,0,0
1809,451226.4316,3750547.861,0,62.71,0
1810,460363.2572,3752819.298,0,158,0
1811,465986.7065,3759262.666,0,0,0
1812,457597.0001,3754391.846,0,68.2,0
1813,468366.0457,3748970.722,0,46.98,0
1814,455442.3847,3754069.534,0,156.7,0
1815,466839.9184,3753070.429,0,2.86,0
1816,456953.8272,3754408.647,0,24.56,0
1817,465812.1125,3761061.546,0,5.7,0
1818,454051.9591,3749370.553,0,5,0
1819,458700.4537,3751528.085,0,38.46,0
1820,464514.5502,3760906.588,0,2.96,0
1821,462798.1641,3757760.485,0,11.2,0
1822,468624.015,3759942.423,0,0,0
1823,468663.2833,3763621.466,0,22,0
1824,465397.4881,3760587.322,0,5,0
1825,467365.8846,3758885.912,0,26.6,0
1826,458781.359,3755415.883,0,18.72,0
1827,456897.6636,3755040.222,0,21.71,0
1828,466674.8162,3758338.466,0,21.81,0
1829,456455.392,3750038.253,0,17.87,0
1830,462544.6807,3751020.141,0,31.06,0
1831,473538.5669,3752553.943,0,0,0
1832,471972.9828,3750403.06,0,31.97,0
1833,465113.2433,3748710.564,0,23.24,0
1834,470515.7314,3748579.808,0,19.69,0
1835,451612.3647,3748453.449,0,358.93,0
1836,471287.023,3750248.283,0,39.16,0
1837,468785.3901,3753165.563,0,19.06,0
1838,464752.7387,3759815.812,0,80,0
1839,473680.7337,3749270.153,0,0,0
1840,463385.3052,3758283.547,0,13.05,0
1841,464784.4154,3761035.62,0,3.46,0
1842,460197.0146,3754799.453,0,21.23,0
1843,452132.6243,3757006.715,0,0,0
1844,458403.6176,3753249.892,0,6.8,0
1845,452420.8353,3748163.575,0,0,0
1846,473786.4062,3752972.274,0,0,0
1847,459570.2655,3758201.262,0,4,0
1848,467317.3639,3763304.479,0,0,0
1849,461920.748,3754295.425,0,627,0
1850,460328.2773,3757112.905,0,39.64,0
1851,469251.5142,3762160.487,0,0,0
1852,463880.2547,3753923.491,0,15.52,0
1853,462645.8934,3756204.418,0,6.8,0
1854,467445.9567,3762118.782,0,7.71,0
1855,463959.3562,3756204.723,0,0,0
1856,466495.2201,3761183.179,0,9.75,0
1857,469056.1122,3761886.852,0,0,0
1858,454032.8902,3750916.714,0,22.2,0
1859,466188.318,3764345.724,0,0,0
1860,469730.2153,3761827.424,0,0,0
1861,451577.5673,3750256.755,0,16.37,0
1862,454215.901,3750065.046,0,17.06,0
1863,465008.1066,3762629.373,0,167,0
1864,463364.9803,3755835.643,0,478.61,0
1865,459286.2788,3756401.268,0,51.98,0
1866,461556.3159,3755837.082,0,1273.04,0
1867,466133.7639,3758575.339,0,6.23,0
1868,464645.7166,3755251.625,0,31.92,0
1869,456078.1158,3755175.564,0,17.31,0
1870,463910.7833,3761594.4,0,0,0
1871,453293.1184,3756235.201,0,23.85,0
1872,465346.9622,3758622.713,0,0,0
1873,451798.4978,3751684.153,0,7.88,0
1874,465620.744,3760462.334,0,6,0
1875,467519.2581,3754409.28,0,20.43,0
1876,467880.5668,3752644.569,0,38.33,0
1877,453498.5148,3753164.87,0,8.02,0
1878,458122.4239,3750779.462,0,19,0
1879,452495.7993,3748378.607,0,24.38,0
1880,463479.2301,3756987.176,0,416.49,0
1881,465362.5963,3761022.576,0,33.47,0
1882,459683.3388,3752633.067,0,1.13,0
1883,467905.8241,3762227.426,0,0,0
1884,469152.5837,3748295.197,0,53.01,0
1885,454250.9243,3753918.962,0,125.17,0
1886,467288.9389,3761198.62,0,15,0
1887,469960.9729,3747503.904,0,29.09,0
1888,473138.0847,3756196.662,0,7,0
1889,464772.5844,3760221.593,0,6.8,0
1890,466507.196,3760250.269,0,8.92,0
1891,450869.6988,3750494.536,0,427.34,0
1892,458531.1265,3752595.908,0,162.02,0
1893,463544.7347,3757237.412,0,88,0
1894,457959.672,3759095.762,0,23.5,0
1895,467793.9073,3763158.246,0,5.86,0
1896,469168.4894,3750819.901,0,23.23,0
1897,463591.3946,3757338.045,0,35,0
1898,456881.4236,3750660.474,0,0,0
1899,464729.3232,3760636.889,0,6.66,0
1900,464403.6836,3758150.525,0,4.06,0
1901,471031.8591,3757848.527,0,0,0
1902,454501.4341,3754662.677,0,70.05,0
1903,468548.8112,3764059.047,0,13.33,0
1904,470295.9169,3750844.682,0,62.08,0
1905,468294.5498,3763530.52,0,0,0
1906,468869.6461,3762134.792,0,521,0
1907,459634.9162,3754360.703,0,39.96,0
1908,468256.2692,3763932.767,0,54,0
1909,465538.3179,3763232.257,0,41.53,0
1910,459731.1672,3755246.137,0,100.27,0
1911,467418.9069,3749267.094,0,0,0
1912,471509.9543,3752712.516,0,14.66,0
1913,471221.8012,3755243.961,0,647,0
1914,466297.7607,3751485.942,0,13.05,0
1915,464866.306,3759134.465,0,8,0
1916,469595.6796,3760299.013,0,3.9,0
1917,459200.0594,3748956.485,0,30.02,0
